Area Code,Area Name,Year,Sex,Age,Respiratory (%),Type 2 Diabetes (%),CKD (%),Alcohol-related CVD (rate)
E06000050,Cheshire West and Chester,2022,Persons,18+ yrs,,,4.139223091,
E06000050,Cheshire West and Chester,2022,Persons,6+ yrs,7.226061094,,,
E06000050,Cheshire West and Chester,2022,Persons,All ages,,,,689.0311726
E06000050,Cheshire West and Chester,2023,Female,All ages,,,,248.402370711461
E06000050,Cheshire West and Chester,2023,Male,All ages,,,,1521.8437113188
E06000050,Cheshire West and Chester,2023,Persons,18+ yrs,,,4.345675999,
E06000050,Cheshire West and Chester,2023,Persons,6+ yrs,7.220831164,,,
E06000050,Cheshire West and Chester,2023,Persons,All ages,,,,838.327917057279
E06000051,Shropshire,2012,Persons,18+ yrs,,,6.00200799,
E06000051,Shropshire,2014,Persons,18+ yrs,,,5.821612325,
E06000051,Shropshire,2015,Persons,18+ yrs,,,5.74887497,
E06000051,Shropshire,2016,Female,All ages,,,,188.1798836
E06000051,Shropshire,2016,Male,All ages,,,,1256.157291
E06000051,Shropshire,2016,Persons,18+ yrs,,,5.59817756,
E06000051,Shropshire,2016,Persons,All ages,,,,680.950191
E06000051,Shropshire,2017,Female,All ages,,,,201.3437705
E06000051,Shropshire,2017,Male,All ages,,,,1328.041741
E06000051,Shropshire,2017,Persons,18+ yrs,,,5.685428871,
E06000051,Shropshire,2017,Persons,All ages,,,,722.0887108
E06000051,Shropshire,2018,Female,All ages,,,,217.5533368
E06000051,Shropshire,2018,Male,All ages,,,,1467.894708
E06000051,Shropshire,2018,Persons,18+ yrs,,,6.032992991,
E06000051,Shropshire,2018,Persons,All ages,,,,797.657312
E06000051,Shropshire,2019,Female,All ages,,,,218.7658521
E06000051,Shropshire,2019,Male,All ages,,,,1524.765293
E06000051,Shropshire,2019,Persons,18+ yrs,,,6.063681097,
E06000051,Shropshire,2019,Persons,All ages,,,,826.7574914
E06000051,Shropshire,2020,Female,All ages,,,,155.0906964
E06000051,Shropshire,2020,Male,All ages,,,,1085.552343
E06000051,Shropshire,2020,Persons,18+ yrs,,,6.286907677,
E06000051,Shropshire,2020,Persons,6+ yrs,7.322459963,,,
E06000051,Shropshire,2020,Persons,All ages,,,,588.1844752
E06000051,Shropshire,2021,Female,All ages,,,,186.9117613
E06000051,Shropshire,2021,Male,All ages,,,,1366.706999
E06000051,Shropshire,2021,Persons,16+ yrs,,8.213,,
E06000051,Shropshire,2021,Persons,18+ yrs,,,6.69721603,
E06000051,Shropshire,2021,Persons,6+ yrs,7.444160672,,,
E06000051,Shropshire,2021,Persons,All ages,,,,739.0526677
E06000051,Shropshire,2022,Female,All ages,,,,185.2070767
E06000051,Shropshire,2022,Male,All ages,,,,1317.383457
E06000051,Shropshire,2022,Persons,18+ yrs,,,6.879476984,
E06000051,Shropshire,2022,Persons,6+ yrs,7.477072202,,,
E06000051,Shropshire,2022,Persons,All ages,,,,715.6614029
E06000051,Shropshire,2023,Female,All ages,,,,203.416626041018
E06000051,Shropshire,2023,Male,All ages,,,,1365.22945231815
E06000051,Shropshire,2023,Persons,18+ yrs,,,7.020053609,
E06000051,Shropshire,2023,Persons,6+ yrs,7.473015529,,,
E06000051,Shropshire,2023,Persons,All ages,,,,748.523409160465
E06000052,Cornwall,2012,Persons,18+ yrs,,,5.181697005,
E06000052,Cornwall,2014,Persons,18+ yrs,,,5.457328998,
E06000052,Cornwall,2015,Persons,18+ yrs,,,5.332240982,
E06000052,Cornwall,2016,Female,All ages,,,,206.0932193
E06000052,Cornwall,2016,Male,All ages,,,,1249.033148
E06000052,Cornwall,2016,Persons,18+ yrs,,,5.251634972,
E06000052,Cornwall,2016,Persons,All ages,,,,684.9042097
E06000052,Cornwall,2017,Female,All ages,,,,204.2246303
E06000052,Cornwall,2017,Male,All ages,,,,1202.045341
E06000052,Cornwall,2017,Persons,18+ yrs,,,5.088058428,
E06000052,Cornwall,2017,Persons,All ages,,,,663.9591077
E06000052,Cornwall,2018,Female,All ages,,,,218.2226632
E06000052,Cornwall,2018,Male,All ages,,,,1313.938634
E06000052,Cornwall,2018,Persons,18+ yrs,,,4.999239833,
E06000052,Cornwall,2018,Persons,All ages,,,,723.5612055
E06000052,Cornwall,2019,Female,All ages,,,,212.7890018
E06000052,Cornwall,2019,Male,All ages,,,,1295.407508
E06000052,Cornwall,2019,Persons,18+ yrs,,,4.721923922,
E06000052,Cornwall,2019,Persons,All ages,,,,712.4744454
E06000052,Cornwall,2020,Female,All ages,,,,150.7596878
E06000052,Cornwall,2020,Male,All ages,,,,947.7598729
E06000052,Cornwall,2020,Persons,18+ yrs,,,4.660280548,
E06000052,Cornwall,2020,Persons,6+ yrs,7.404656391,,,
E06000052,Cornwall,2020,Persons,All ages,,,,516.4915719
E06000052,Cornwall,2021,Female,All ages,,,,172.7371167
E06000052,Cornwall,2021,Male,All ages,,,,1076.477858
E06000052,Cornwall,2021,Persons,16+ yrs,,9.244,,
E06000052,Cornwall,2021,Persons,18+ yrs,,,4.781022496,
E06000052,Cornwall,2021,Persons,6+ yrs,7.536699588,,,
E06000052,Cornwall,2021,Persons,All ages,,,,588.6808303
E06000052,Cornwall,2022,Female,All ages,,,,181.5879934
E06000052,Cornwall,2022,Male,All ages,,,,1132.124027
E06000052,Cornwall,2022,Persons,18+ yrs,,,5.24202661,
E06000052,Cornwall,2022,Persons,6+ yrs,7.751633665,,,
E06000052,Cornwall,2022,Persons,All ages,,,,620.8828437
E06000052,Cornwall,2023,Female,All ages,,,,202.769595470977
E06000052,Cornwall,2023,Male,All ages,,,,1281.05573456934
E06000052,Cornwall,2023,Persons,18+ yrs,,,5.416631313,
E06000052,Cornwall,2023,Persons,6+ yrs,7.820351265,,,
E06000052,Cornwall,2023,Persons,All ages,,,,700.618570725471
E06000053,Isles of Scilly,2012,Persons,18+ yrs,,,3.425175037,
E06000053,Isles of Scilly,2014,Persons,18+ yrs,,,3.882186918,
E06000053,Isles of Scilly,2015,Persons,18+ yrs,,,3.789042499,
E06000053,Isles of Scilly,2016,Persons,18+ yrs,,,4.510507432,
E06000053,Isles of Scilly,2017,Persons,18+ yrs,,,4.651162791,
E06000053,Isles of Scilly,2019,Persons,18+ yrs,,,4.35624395,
E06000053,Isles of Scilly,2020,Persons,18+ yrs,,,5.684007707,
E06000053,Isles of Scilly,2020,Persons,6+ yrs,4.94411006,,,
E06000053,Isles of Scilly,2021,Persons,18+ yrs,,,5.12195122,
E06000053,Isles of Scilly,2021,Persons,6+ yrs,5.238095238,,,
E06000053,Isles of Scilly,2022,Persons,18+ yrs,,,5.385375494,
E06000053,Isles of Scilly,2022,Persons,6+ yrs,4.849279161,,,
E06000053,Isles of Scilly,2023,Persons,18+ yrs,,,6.679668454,
E06000053,Isles of Scilly,2023,Persons,6+ yrs,5.002174859,,,
E06000054,Wiltshire,2012,Persons,18+ yrs,,,3.338187245,
E06000054,Wiltshire,2014,Persons,18+ yrs,,,3.85521065,
E06000054,Wiltshire,2015,Persons,18+ yrs,,,4.052821875,
E06000054,Wiltshire,2016,Female,All ages,,,,174.5486491
E06000054,Wiltshire,2016,Male,All ages,,,,1084.854366
E06000054,Wiltshire,2016,Persons,18+ yrs,,,4.22118376,
E06000054,Wiltshire,2016,Persons,All ages,,,,592.8538086
E06000054,Wiltshire,2017,Female,All ages,,,,189.4429219
E06000054,Wiltshire,2017,Male,All ages,,,,1143.938847
E06000054,Wiltshire,2017,Persons,18+ yrs,,,4.185187203,
E06000054,Wiltshire,2017,Persons,All ages,,,,627.5912228
E06000054,Wiltshire,2018,Female,All ages,,,,196.3422961
E06000054,Wiltshire,2018,Male,All ages,,,,1159.160105
E06000054,Wiltshire,2018,Persons,18+ yrs,,,4.195784462,
E06000054,Wiltshire,2018,Persons,All ages,,,,639.7685337
E06000054,Wiltshire,2019,Female,All ages,,,,195.9153839
E06000054,Wiltshire,2019,Male,All ages,,,,1156.374222
E06000054,Wiltshire,2019,Persons,18+ yrs,,,4.23236052,
E06000054,Wiltshire,2019,Persons,All ages,,,,638.2090501
E06000054,Wiltshire,2020,Female,All ages,,,,146.6378038
E06000054,Wiltshire,2020,Male,All ages,,,,911.3269672
E06000054,Wiltshire,2020,Persons,18+ yrs,,,4.13379481,
E06000054,Wiltshire,2020,Persons,6+ yrs,7.081624809,,,
E06000054,Wiltshire,2020,Persons,All ages,,,,497.2839575
E06000054,Wiltshire,2021,Female,All ages,,,,177.235726
E06000054,Wiltshire,2021,Male,All ages,,,,1078.546038
E06000054,Wiltshire,2021,Persons,16+ yrs,,7.043,,
E06000054,Wiltshire,2021,Persons,18+ yrs,,,4.094607715,
E06000054,Wiltshire,2021,Persons,6+ yrs,7.267432719,,,
E06000054,Wiltshire,2021,Persons,All ages,,,,591.8448364
E06000054,Wiltshire,2022,Female,All ages,,,,180.028905
E06000054,Wiltshire,2022,Male,All ages,,,,1069.95693
E06000054,Wiltshire,2022,Persons,18+ yrs,,,4.439604665,
E06000054,Wiltshire,2022,Persons,6+ yrs,7.451549383,,,
E06000054,Wiltshire,2022,Persons,All ages,,,,591.2588038
E06000054,Wiltshire,2023,Female,All ages,,,,192.333209024844
E06000054,Wiltshire,2023,Male,All ages,,,,1166.59646745073
E06000054,Wiltshire,2023,Persons,18+ yrs,,,4.771445015,
E06000054,Wiltshire,2023,Persons,6+ yrs,7.477081801,,,
E06000054,Wiltshire,2023,Persons,All ages,,,,642.840853672403
E06000055,Bedford,2012,Persons,18+ yrs,,,3.649319592,
E06000055,Bedford,2014,Persons,18+ yrs,,,3.667369821,
E06000055,Bedford,2015,Persons,18+ yrs,,,3.581925861,
E06000055,Bedford,2016,Female,All ages,,,,229.4207901
E06000055,Bedford,2016,Male,All ages,,,,1383.310854
E06000055,Bedford,2016,Persons,18+ yrs,,,3.472577357,
E06000055,Bedford,2016,Persons,All ages,,,,759.5403966
E06000055,Bedford,2017,Female,All ages,,,,233.4255592
E06000055,Bedford,2017,Male,All ages,,,,1514.046228
E06000055,Bedford,2017,Persons,18+ yrs,,,3.653274388,
E06000055,Bedford,2017,Persons,All ages,,,,823.0116572
E06000055,Bedford,2018,Female,All ages,,,,259.4342696
E06000055,Bedford,2018,Male,All ages,,,,1609.614768
E06000055,Bedford,2018,Persons,18+ yrs,,,3.871236587,
E06000055,Bedford,2018,Persons,All ages,,,,879.7606342
E06000055,Bedford,2019,Female,All ages,,,,277.3975739
E06000055,Bedford,2019,Male,All ages,,,,1685.374179
E06000055,Bedford,2019,Persons,18+ yrs,,,3.917858192,
E06000055,Bedford,2019,Persons,All ages,,,,927.9352735
E06000055,Bedford,2020,Female,All ages,,,,161.6161523
E06000055,Bedford,2020,Male,All ages,,,,999.6063682
E06000055,Bedford,2020,Persons,18+ yrs,,,3.789141244,
E06000055,Bedford,2020,Persons,6+ yrs,6.893499464,,,
E06000055,Bedford,2020,Persons,All ages,,,,547.7981628
E06000055,Bedford,2021,Female,All ages,,,,224.8619296
E06000055,Bedford,2021,Male,All ages,,,,1416.836517
E06000055,Bedford,2021,Persons,16+ yrs,,7.669,,
E06000055,Bedford,2021,Persons,18+ yrs,,,3.733062955,
E06000055,Bedford,2021,Persons,6+ yrs,7.168098593,,,
E06000055,Bedford,2021,Persons,All ages,,,,774.9033866
E06000055,Bedford,2022,Female,All ages,,,,241.4056442
E06000055,Bedford,2022,Male,All ages,,,,1564.316136
E06000055,Bedford,2022,Persons,18+ yrs,,,3.676037847,
E06000055,Bedford,2022,Persons,6+ yrs,7.200667411,,,
E06000055,Bedford,2022,Persons,All ages,,,,852.5047949
E06000055,Bedford,2023,Female,All ages,,,,288.385149485342
E06000055,Bedford,2023,Male,All ages,,,,1720.82957711076
E06000055,Bedford,2023,Persons,18+ yrs,,,3.863800099,
E06000055,Bedford,2023,Persons,6+ yrs,7.11784989,,,
E06000055,Bedford,2023,Persons,All ages,,,,950.491692393533
E06000056,Central Bedfordshire,2012,Persons,18+ yrs,,,3.654639504,
E06000056,Central Bedfordshire,2014,Persons,18+ yrs,,,3.663898003,
E06000056,Central Bedfordshire,2015,Persons,18+ yrs,,,3.608301677,
E06000056,Central Bedfordshire,2016,Female,All ages,,,,213.9959709
E06000056,Central Bedfordshire,2016,Male,All ages,,,,1346.373892
E06000056,Central Bedfordshire,2016,Persons,18+ yrs,,,3.470989227,
E06000056,Central Bedfordshire,2016,Persons,All ages,,,,744.1690983
E06000056,Central Bedfordshire,2017,Female,All ages,,,,218.0027523
E06000056,Central Bedfordshire,2017,Male,All ages,,,,1398.415964
E06000056,Central Bedfordshire,2017,Persons,18+ yrs,,,3.459264325,
E06000056,Central Bedfordshire,2017,Persons,All ages,,,,769.525706
E06000056,Central Bedfordshire,2018,Female,All ages,,,,240.8209204
E06000056,Central Bedfordshire,2018,Male,All ages,,,,1527.170769
E06000056,Central Bedfordshire,2018,Persons,18+ yrs,,,3.4016516,
E06000056,Central Bedfordshire,2018,Persons,All ages,,,,843.5249553
E06000056,Central Bedfordshire,2019,Female,All ages,,,,236.4597324
E06000056,Central Bedfordshire,2019,Male,All ages,,,,1597.920011
E06000056,Central Bedfordshire,2019,Persons,18+ yrs,,,3.272925332,
E06000056,Central Bedfordshire,2019,Persons,All ages,,,,873.7210778
E06000056,Central Bedfordshire,2020,Female,All ages,,,,171.200272
E06000056,Central Bedfordshire,2020,Male,All ages,,,,1144.624806
E06000056,Central Bedfordshire,2020,Persons,18+ yrs,,,3.134793459,
E06000056,Central Bedfordshire,2020,Persons,6+ yrs,6.730888168,,,
E06000056,Central Bedfordshire,2020,Persons,All ages,,,,623.4263864
E06000056,Central Bedfordshire,2021,Female,All ages,,,,213.9927565
E06000056,Central Bedfordshire,2021,Male,All ages,,,,1478.366926
E06000056,Central Bedfordshire,2021,Persons,16+ yrs,,6.157,,
E06000056,Central Bedfordshire,2021,Persons,18+ yrs,,,3.01150384,
E06000056,Central Bedfordshire,2021,Persons,6+ yrs,6.955031397,,,
E06000056,Central Bedfordshire,2021,Persons,All ages,,,,801.9407803
E06000056,Central Bedfordshire,2022,Female,All ages,,,,221.2834102
E06000056,Central Bedfordshire,2022,Male,All ages,,,,1500.519287
E06000056,Central Bedfordshire,2022,Persons,18+ yrs,,,3.069592199,
E06000056,Central Bedfordshire,2022,Persons,6+ yrs,7.050395878,,,
E06000056,Central Bedfordshire,2022,Persons,All ages,,,,814.6661101
E06000056,Central Bedfordshire,2023,Female,All ages,,,,239.8224468291
E06000056,Central Bedfordshire,2023,Male,All ages,,,,1682.46225736537
E06000056,Central Bedfordshire,2023,Persons,18+ yrs,,,3.132855896,
E06000056,Central Bedfordshire,2023,Persons,6+ yrs,7.172533725,,,
E06000056,Central Bedfordshire,2023,Persons,All ages,,,,908.743729421394
E06000057,Northumberland,2012,Persons,18+ yrs,,,6.435747024,
E06000057,Northumberland,2014,Persons,18+ yrs,,,6.035132305,
E06000057,Northumberland,2015,Persons,18+ yrs,,,5.924048899,
E06000057,Northumberland,2016,Female,All ages,,,,202.3402087
E06000057,Northumberland,2016,Male,All ages,,,,1309.182731
E06000057,Northumberland,2016,Persons,18+ yrs,,,5.723143546,
E06000057,Northumberland,2016,Persons,All ages,,,,711.3099536
E06000057,Northumberland,2017,Female,All ages,,,,212.2678888
E06000057,Northumberland,2017,Male,All ages,,,,1365.471337
E06000057,Northumberland,2017,Persons,18+ yrs,,,5.870055647,
E06000057,Northumberland,2017,Persons,All ages,,,,742.7425964
E06000057,Northumberland,2018,Female,All ages,,,,229.6712515
E06000057,Northumberland,2018,Male,All ages,,,,1452.964655
E06000057,Northumberland,2018,Persons,18+ yrs,,,5.930485643,
E06000057,Northumberland,2018,Persons,All ages,,,,794.1026634
E06000057,Northumberland,2019,Female,All ages,,,,253.4940548
E06000057,Northumberland,2019,Male,All ages,,,,1649.077532
E06000057,Northumberland,2019,Persons,18+ yrs,,,5.87844927,
E06000057,Northumberland,2019,Persons,All ages,,,,901.0079764
E06000057,Northumberland,2020,Female,All ages,,,,214.8114283
E06000057,Northumberland,2020,Male,All ages,,,,1351.895162
E06000057,Northumberland,2020,Persons,18+ yrs,,,5.603388061,
E06000057,Northumberland,2020,Persons,6+ yrs,7.885920481,,,
E06000057,Northumberland,2020,Persons,All ages,,,,738.8124769
E06000057,Northumberland,2021,Female,All ages,,,,265.5333765
E06000057,Northumberland,2021,Male,All ages,,,,1628.170025
E06000057,Northumberland,2021,Persons,16+ yrs,,8.476,,
E06000057,Northumberland,2021,Persons,18+ yrs,,,5.521258862,
E06000057,Northumberland,2021,Persons,6+ yrs,8.091077878,,,
E06000057,Northumberland,2021,Persons,All ages,,,,895.8475611
E06000057,Northumberland,2022,Female,All ages,,,,294.7848659
E06000057,Northumberland,2022,Male,All ages,,,,1792.760113
E06000057,Northumberland,2022,Persons,18+ yrs,,,5.924499397,
E06000057,Northumberland,2022,Persons,6+ yrs,8.253492513,,,
E06000057,Northumberland,2022,Persons,All ages,,,,987.9792743
E06000057,Northumberland,2023,Female,All ages,,,,322.294469332835
E06000057,Northumberland,2023,Male,All ages,,,,1944.12442808365
E06000057,Northumberland,2023,Persons,18+ yrs,,,6.144688154,
E06000057,Northumberland,2023,Persons,6+ yrs,8.298087732,,,
E06000057,Northumberland,2023,Persons,All ages,,,,1074.56670066424
E06000058,"Bournemouth, Christchurch and Poole",2012,Persons,18+ yrs,,,5.42882536,
E06000058,"Bournemouth, Christchurch and Poole",2014,Persons,18+ yrs,,,5.558860459,
E06000058,"Bournemouth, Christchurch and Poole",2015,Persons,18+ yrs,,,5.738244136,
E06000058,"Bournemouth, Christchurch and Poole",2016,Female,All ages,,,,261.3702938
E06000058,"Bournemouth, Christchurch and Poole",2016,Male,All ages,,,,1584.442914
E06000058,"Bournemouth, Christchurch and Poole",2016,Persons,18+ yrs,,,5.706385463,
E06000058,"Bournemouth, Christchurch and Poole",2016,Persons,All ages,,,,866.5815678
E06000058,"Bournemouth, Christchurch and Poole",2017,Female,All ages,,,,248.5008576
E06000058,"Bournemouth, Christchurch and Poole",2017,Male,All ages,,,,1513.916313
E06000058,"Bournemouth, Christchurch and Poole",2017,Persons,18+ yrs,,,5.649742082,
E06000058,"Bournemouth, Christchurch and Poole",2017,Persons,All ages,,,,825.6540442
E06000058,"Bournemouth, Christchurch and Poole",2018,Female,All ages,,,,251.5861306
E06000058,"Bournemouth, Christchurch and Poole",2018,Male,All ages,,,,1534.975567
E06000058,"Bournemouth, Christchurch and Poole",2018,Persons,18+ yrs,,,5.817685916,
E06000058,"Bournemouth, Christchurch and Poole",2018,Persons,All ages,,,,838.3541672
E06000058,"Bournemouth, Christchurch and Poole",2019,Female,All ages,,,,250.0922188
E06000058,"Bournemouth, Christchurch and Poole",2019,Male,All ages,,,,1547.525669
E06000058,"Bournemouth, Christchurch and Poole",2019,Persons,18+ yrs,,,6.06007834,
E06000058,"Bournemouth, Christchurch and Poole",2019,Persons,All ages,,,,843.3426621
E06000058,"Bournemouth, Christchurch and Poole",2020,Female,All ages,,,,197.4857036
E06000058,"Bournemouth, Christchurch and Poole",2020,Male,All ages,,,,1224.851802
E06000058,"Bournemouth, Christchurch and Poole",2020,Persons,18+ yrs,,,6.077189327,
E06000058,"Bournemouth, Christchurch and Poole",2020,Persons,6+ yrs,6.831431305,,,
E06000058,"Bournemouth, Christchurch and Poole",2020,Persons,All ages,,,,667.4033695
E06000058,"Bournemouth, Christchurch and Poole",2021,Female,All ages,,,,229.9675367
E06000058,"Bournemouth, Christchurch and Poole",2021,Male,All ages,,,,1356.366513
E06000058,"Bournemouth, Christchurch and Poole",2021,Persons,16+ yrs,,7.242,,
E06000058,"Bournemouth, Christchurch and Poole",2021,Persons,18+ yrs,,,5.94770342,
E06000058,"Bournemouth, Christchurch and Poole",2021,Persons,6+ yrs,7.040206425,,,
E06000058,"Bournemouth, Christchurch and Poole",2021,Persons,All ages,,,,744.7063613
E06000058,"Bournemouth, Christchurch and Poole",2022,Female,All ages,,,,234.8933488
E06000058,"Bournemouth, Christchurch and Poole",2022,Male,All ages,,,,1455.016643
E06000058,"Bournemouth, Christchurch and Poole",2022,Persons,18+ yrs,,,6.02430829,
E06000058,"Bournemouth, Christchurch and Poole",2022,Persons,6+ yrs,7.220195229,,,
E06000058,"Bournemouth, Christchurch and Poole",2022,Persons,All ages,,,,795.6994568
E06000058,"Bournemouth, Christchurch and Poole",2023,Female,All ages,,,,159.549949613549
E06000058,"Bournemouth, Christchurch and Poole",2023,Male,All ages,,,,951.625072786568
E06000058,"Bournemouth, Christchurch and Poole",2023,Persons,18+ yrs,,,5.960914,
E06000058,"Bournemouth, Christchurch and Poole",2023,Persons,6+ yrs,7.167441661,,,
E06000058,"Bournemouth, Christchurch and Poole",2023,Persons,All ages,,,,523.320849781115
E06000059,Dorset,2012,Persons,18+ yrs,,,5.556498193,
E06000059,Dorset,2014,Persons,18+ yrs,,,5.453445065,
E06000059,Dorset,2015,Persons,18+ yrs,,,5.549938171,
E06000059,Dorset,2016,Female,All ages,,,,185.5746354
E06000059,Dorset,2016,Male,All ages,,,,1169.484388
E06000059,Dorset,2016,Persons,18+ yrs,,,5.750876045,
E06000059,Dorset,2016,Persons,All ages,,,,636.014966
E06000059,Dorset,2017,Female,All ages,,,,180.6229098
E06000059,Dorset,2017,Male,All ages,,,,1143.452029
E06000059,Dorset,2017,Persons,18+ yrs,,,5.866570003,
E06000059,Dorset,2017,Persons,All ages,,,,621.3211693
E06000059,Dorset,2018,Female,All ages,,,,182.3215597
E06000059,Dorset,2018,Male,All ages,,,,1113.447701
E06000059,Dorset,2018,Persons,18+ yrs,,,6.270757392,
E06000059,Dorset,2018,Persons,All ages,,,,610.7321396
E06000059,Dorset,2019,Female,All ages,,,,188.9940313
E06000059,Dorset,2019,Male,All ages,,,,1151.798521
E06000059,Dorset,2019,Persons,18+ yrs,,,6.302523822,
